accuracy_per_full_test,PPV_per_full_test,NPV_per_full_test,accuracy_per_simple_test,PPV_per_simple_test,NPV_per_simple_test,total_simple_test,avg_simple_test_per_full_test,positive_simple,negative_simple,TP_simple,TN_simple,PT_span,PT_max_span,CF_span,PT_angle,CF_angle,drop_out_span
0.85,0.944444444444444,0,0.472222222222222,0.944444444444444,0,36,1.8,18,18,17,0,0.5,3.5,1.5,0.3,-0.3,0
0.9,1,0,0.5,1,0,36,1.8,18,18,18,0,0.5,3.5,1.5,0.3,-0.25,0
0.9,1,0,0.5,1,0,36,1.8,18,18,18,0,0.5,3.5,1.5,0.3,-0.2,0
0.9,1,0,0.5,1,0,36,1.8,18,18,18,0,0.5,3.5,1.5,0.3,-0.15,0
0.9,1,0,0.5,1,0,36,1.8,18,18,18,0,0.5,3.5,1.5,0.3,-0.1,0
0.9,1,0,0.5,1,0,36,1.8,18,18,18,0,0.5,3.5,1.5,0.3,-0.05,0
0.55,0.4375,1,0.375,0.4375,0.333333333333333,40,2,16,24,7,8,0.5,3.5,1.5,0.35,-0.45,0
0.7,0.75,0.5,0.4,0.75,0.166666666666667,40,2,16,24,12,4,0.5,3.5,1.5,0.35,-0.4,0
0.85,0.9375,0.5,0.475,0.9375,0.166666666666667,40,2,16,24,15,4,0.5,3.5,1.5,0.35,-0.35,0
0.8,0.9375,0.25,0.45,0.9375,0.125,40,2,16,24,15,3,0.5,3.5,1.5,0.35,-0.3,0
0.8,1,0,0.4,1,0,40,2,16,24,16,0,0.5,3.5,1.5,0.35,-0.25,0
0.8,1,0,0.4,1,0,40,2,16,24,16,0,0.5,3.5,1.5,0.35,-0.2,0
0.8,1,0,0.4,1,0,40,2,16,24,16,0,0.5,3.5,1.5,0.35,-0.15,0
0.8,1,0,0.4,1,0,40,2,16,24,16,0,0.5,3.5,1.5,0.35,-0.1,0
0.8,1,0,0.4,1,0,40,2,16,24,16,0,0.5,3.5,1.5,0.35,-0.05,0
0.7,0.538461538461538,1,0.531914893617021,0.538461538461538,0.529411764705882,47,2.35,13,34,7,18,0.5,3.5,1.5,0.4,-0.45,0
0.75,0.846153846153846,0.571428571428571,0.446808510638298,0.846153846153846,0.294117647058824,47,2.35,13,34,11,10,0.5,3.5,1.5,0.4,-0.4,0
0.8,1,0.428571428571429,0.425531914893617,1,0.205882352941176,47,2.35,13,34,13,7,0.5,3.5,1.5,0.4,-0.35,0
0.75,1,0.285714285714286,0.404255319148936,1,0.176470588235294,47,2.35,13,34,13,6,0.5,3.5,1.5,0.4,-0.3,0
0.7,1,0.142857142857143,0.340425531914894,1,0.0882352941176471,47,2.35,13,34,13,3,0.5,3.5,1.5,0.4,-0.25,0
0.7,1,0.142857142857143,0.340425531914894,1,0.0882352941176471,47,2.35,13,34,13,3,0.5,3.5,1.5,0.4,-0.2,0
0.65,1,0,0.276595744680851,1,0,47,2.35,13,34,13,0,0.5,3.5,1.5,0.4,-0.15,0
0.65,1,0,0.276595744680851,1,0,47,2.35,13,34,13,0,0.5,3.5,1.5,0.4,-0.1,0
0.65,1,0,0.276595744680851,1,0,47,2.35,13,34,13,0,0.5,3.5,1.5,0.4,-0.05,0
0.75,0.5,0.857142857142857,0.701754385964912,0.5,0.725490196078431,57,2.85,6,51,3,37,0.5,3.5,1.5,0.45,-0.45,0
0.55,0.833333333333333,0.428571428571429,0.350877192982456,0.833333333333333,0.294117647058824,57,2.85,6,51,5,15,0.5,3.5,1.5,0.45,-0.4,0
0.5,1,0.285714285714286,0.263157894736842,1,0.176470588235294,57,2.85,6,51,6,9,0.5,3.5,1.5,0.45,-0.35,0
0.45,1,0.214285714285714,0.245614035087719,1,0.156862745098039,57,2.85,6,51,6,8,0.5,3.5,1.5,0.45,-0.3,0
0.4,1,0.142857142857143,0.192982456140351,1,0.0980392156862745,57,2.85,6,51,6,5,0.5,3.5,1.5,0.45,-0.25,0
0.4,1,0.142857142857143,0.192982456140351,1,0.0980392156862745,57,2.85,6,51,6,5,0.5,3.5,1.5,0.45,-0.2,0
0.35,1,0.0714285714285714,0.140350877192982,1,0.0392156862745098,57,2.85,6,51,6,2,0.5,3.5,1.5,0.45,-0.15,0
0.3,1,0,0.105263157894737,1,0,57,2.85,6,51,6,0,0.5,3.5,1.5,0.45,-0.1,0
0.3,1,0,0.105263157894737,1,0,57,2.85,6,51,6,0,0.5,3.5,1.5,0.45,-0.05,0
0.3,0.263157894736842,1,0.225806451612903,0.263157894736842,0.166666666666667,31,1.55,19,12,5,2,0.5,3.5,2,0.05,-0.45,0
0.55,0.526315789473684,1,0.387096774193548,0.526315789473684,0.166666666666667,31,1.55,19,12,10,2,0.5,3.5,2,0.05,-0.4,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2,0.05,-0.35,0
0.75,0.736842105263158,1,0.516129032258065,0.736842105263158,0.166666666666667,31,1.55,19,12,14,2,0.5,3.5,2,0.05,-0.3,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.05,-0.25,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.05,-0.2,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.05,-0.15,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.05,-0.1,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.05,-0.05,0
0.3,0.263157894736842,1,0.225806451612903,0.263157894736842,0.166666666666667,31,1.55,19,12,5,2,0.5,3.5,2,0.1,-0.45,0
0.55,0.526315789473684,1,0.387096774193548,0.526315789473684,0.166666666666667,31,1.55,19,12,10,2,0.5,3.5,2,0.1,-0.4,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2,0.1,-0.35,0
0.75,0.736842105263158,1,0.516129032258065,0.736842105263158,0.166666666666667,31,1.55,19,12,14,2,0.5,3.5,2,0.1,-0.3,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.1,-0.25,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.1,-0.2,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.1,-0.15,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.1,-0.1,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.1,-0.05,0
0.3,0.263157894736842,1,0.225806451612903,0.263157894736842,0.166666666666667,31,1.55,19,12,5,2,0.5,3.5,2,0.15,-0.45,0
0.55,0.526315789473684,1,0.387096774193548,0.526315789473684,0.166666666666667,31,1.55,19,12,10,2,0.5,3.5,2,0.15,-0.4,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2,0.15,-0.35,0
0.75,0.736842105263158,1,0.516129032258065,0.736842105263158,0.166666666666667,31,1.55,19,12,14,2,0.5,3.5,2,0.15,-0.3,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.15,-0.25,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.15,-0.2,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.15,-0.15,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.15,-0.1,0
0.85,0.842105263157895,1,0.580645161290323,0.842105263157895,0.166666666666667,31,1.55,19,12,16,2,0.5,3.5,2,0.15,-0.05,0
0.3,0.263157894736842,1,0.212121212121212,0.263157894736842,0.142857142857143,33,1.65,19,14,5,2,0.5,3.5,2,0.2,-0.45,0
0.55,0.526315789473684,1,0.363636363636364,0.526315789473684,0.142857142857143,33,1.65,19,14,10,2,0.5,3.5,2,0.2,-0.4,0
0.7,0.684210526315789,1,0.454545454545455,0.684210526315789,0.142857142857143,33,1.65,19,14,13,2,0.5,3.5,2,0.2,-0.35,0
0.75,0.736842105263158,1,0.484848484848485,0.736842105263158,0.142857142857143,33,1.65,19,14,14,2,0.5,3.5,2,0.2,-0.3,0
0.85,0.842105263157895,1,0.545454545454545,0.842105263157895,0.142857142857143,33,1.65,19,14,16,2,0.5,3.5,2,0.2,-0.25,0
0.85,0.842105263157895,1,0.545454545454545,0.842105263157895,0.142857142857143,33,1.65,19,14,16,2,0.5,3.5,2,0.2,-0.2,0
0.85,0.842105263157895,1,0.545454545454545,0.842105263157895,0.142857142857143,33,1.65,19,14,16,2,0.5,3.5,2,0.2,-0.15,0
0.85,0.842105263157895,1,0.545454545454545,0.842105263157895,0.142857142857143,33,1.65,19,14,16,2,0.5,3.5,2,0.2,-0.1,0
0.85,0.842105263157895,1,0.545454545454545,0.842105263157895,0.142857142857143,33,1.65,19,14,16,2,0.5,3.5,2,0.2,-0.05,0
0.3,0.263157894736842,1,0.205882352941176,0.263157894736842,0.133333333333333,34,1.7,19,15,5,2,0.5,3.5,2,0.25,-0.45,0
0.55,0.526315789473684,1,0.352941176470588,0.526315789473684,0.133333333333333,34,1.7,19,15,10,2,0.5,3.5,2,0.25,-0.4,0
0.7,0.684210526315789,1,0.441176470588235,0.684210526315789,0.133333333333333,34,1.7,19,15,13,2,0.5,3.5,2,0.25,-0.35,0
0.75,0.736842105263158,1,0.470588235294118,0.736842105263158,0.133333333333333,34,1.7,19,15,14,2,0.5,3.5,2,0.25,-0.3,0
0.85,0.842105263157895,1,0.529411764705882,0.842105263157895,0.133333333333333,34,1.7,19,15,16,2,0.5,3.5,2,0.25,-0.25,0
0.85,0.842105263157895,1,0.529411764705882,0.842105263157895,0.133333333333333,34,1.7,19,15,16,2,0.5,3.5,2,0.25,-0.2,0
0.85,0.842105263157895,1,0.529411764705882,0.842105263157895,0.133333333333333,34,1.7,19,15,16,2,0.5,3.5,2,0.25,-0.15,0
0.85,0.842105263157895,1,0.529411764705882,0.842105263157895,0.133333333333333,34,1.7,19,15,16,2,0.5,3.5,2,0.25,-0.1,0
0.85,0.842105263157895,1,0.529411764705882,0.842105263157895,0.133333333333333,34,1.7,19,15,16,2,0.5,3.5,2,0.25,-0.05,0
0.35,0.277777777777778,1,0.222222222222222,0.277777777777778,0.166666666666667,36,1.8,18,18,5,3,0.5,3.5,2,0.3,-0.45,0
0.6,0.555555555555556,1,0.361111111111111,0.555555555555556,0.166666666666667,36,1.8,18,18,10,3,0.5,3.5,2,0.3,-0.4,0
0.75,0.722222222222222,1,0.444444444444444,0.722222222222222,0.166666666666667,36,1.8,18,18,13,3,0.5,3.5,2,0.3,-0.35,0
0.7,0.722222222222222,0.5,0.416666666666667,0.722222222222222,0.111111111111111,36,1.8,18,18,13,2,0.5,3.5,2,0.3,-0.3,0
0.8,0.833333333333333,0.5,0.472222222222222,0.833333333333333,0.111111111111111,36,1.8,18,18,15,2,0.5,3.5,2,0.3,-0.25,0
0.8,0.833333333333333,0.5,0.472222222222222,0.833333333333333,0.111111111111111,36,1.8,18,18,15,2,0.5,3.5,2,0.3,-0.2,0
0.8,0.833333333333333,0.5,0.472222222222222,0.833333333333333,0.111111111111111,36,1.8,18,18,15,2,0.5,3.5,2,0.3,-0.15,0
0.8,0.833333333333333,0.5,0.472222222222222,0.833333333333333,0.111111111111111,36,1.8,18,18,15,2,0.5,3.5,2,0.3,-0.1,0
0.8,0.833333333333333,0.5,0.472222222222222,0.833333333333333,0.111111111111111,36,1.8,18,18,15,2,0.5,3.5,2,0.3,-0.05,0
0.5,0.375,1,0.35,0.375,0.333333333333333,40,2,16,24,6,8,0.5,3.5,2,0.35,-0.45,0
0.75,0.6875,1,0.475,0.6875,0.333333333333333,40,2,16,24,11,8,0.5,3.5,2,0.35,-0.4,0
0.85,0.8125,1,0.525,0.8125,0.333333333333333,40,2,16,24,13,8,0.5,3.5,2,0.35,-0.35,0
0.8,0.8125,0.75,0.5,0.8125,0.291666666666667,40,2,16,24,13,7,0.5,3.5,2,0.35,-0.3,0
0.85,0.9375,0.5,0.475,0.9375,0.166666666666667,40,2,16,24,15,4,0.5,3.5,2,0.35,-0.25,0
0.85,0.9375,0.5,0.475,0.9375,0.166666666666667,40,2,16,24,15,4,0.5,3.5,2,0.35,-0.2,0
0.85,0.9375,0.5,0.475,0.9375,0.166666666666667,40,2,16,24,15,4,0.5,3.5,2,0.35,-0.15,0
0.85,0.9375,0.5,0.475,0.9375,0.166666666666667,40,2,16,24,15,4,0.5,3.5,2,0.35,-0.1,0
0.85,0.9375,0.5,0.475,0.9375,0.166666666666667,40,2,16,24,15,4,0.5,3.5,2,0.35,-0.05,0
0.65,0.461538461538462,1,0.51063829787234,0.461538461538462,0.529411764705882,47,2.35,13,34,6,18,0.5,3.5,2,0.4,-0.45,0
0.8,0.769230769230769,0.857142857142857,0.51063829787234,0.769230769230769,0.411764705882353,47,2.35,13,34,10,14,0.5,3.5,2,0.4,-0.4,0
0.8,0.846153846153846,0.714285714285714,0.468085106382979,0.846153846153846,0.323529411764706,47,2.35,13,34,11,11,0.5,3.5,2,0.4,-0.35,0
0.75,0.846153846153846,0.571428571428571,0.446808510638298,0.846153846153846,0.294117647058824,47,2.35,13,34,11,10,0.5,3.5,2,0.4,-0.3,0
0.75,0.923076923076923,0.428571428571429,0.404255319148936,0.923076923076923,0.205882352941176,47,2.35,13,34,12,7,0.5,3.5,2,0.4,-0.25,0
0.75,0.923076923076923,0.428571428571429,0.404255319148936,0.923076923076923,0.205882352941176,47,2.35,13,34,12,7,0.5,3.5,2,0.4,-0.2,0
0.75,0.923076923076923,0.428571428571429,0.404255319148936,0.923076923076923,0.205882352941176,47,2.35,13,34,12,7,0.5,3.5,2,0.4,-0.15,0
0.7,0.923076923076923,0.285714285714286,0.340425531914894,0.923076923076923,0.117647058823529,47,2.35,13,34,12,4,0.5,3.5,2,0.4,-0.1,0
0.7,0.923076923076923,0.285714285714286,0.340425531914894,0.923076923076923,0.117647058823529,47,2.35,13,34,12,4,0.5,3.5,2,0.4,-0.05,0
0.75,0.333333333333333,0.928571428571429,0.719298245614035,0.333333333333333,0.764705882352941,57,2.85,6,51,2,39,0.5,3.5,2,0.45,-0.45,0
0.65,0.666666666666667,0.642857142857143,0.43859649122807,0.666666666666667,0.411764705882353,57,2.85,6,51,4,21,0.5,3.5,2,0.45,-0.4,0
0.55,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.294117647058824,57,2.85,6,51,4,15,0.5,3.5,2,0.45,-0.35,0
0.5,0.666666666666667,0.428571428571429,0.315789473684211,0.666666666666667,0.274509803921569,57,2.85,6,51,4,14,0.5,3.5,2,0.45,-0.3,0
0.5,0.833333333333333,0.357142857142857,0.280701754385965,0.833333333333333,0.215686274509804,57,2.85,6,51,5,11,0.5,3.5,2,0.45,-0.25,0
0.5,0.833333333333333,0.357142857142857,0.280701754385965,0.833333333333333,0.215686274509804,57,2.85,6,51,5,11,0.5,3.5,2,0.45,-0.2,0
0.5,0.833333333333333,0.357142857142857,0.280701754385965,0.833333333333333,0.215686274509804,57,2.85,6,51,5,11,0.5,3.5,2,0.45,-0.15,0
0.4,0.833333333333333,0.214285714285714,0.192982456140351,0.833333333333333,0.117647058823529,57,2.85,6,51,5,6,0.5,3.5,2,0.45,-0.1,0
0.4,0.833333333333333,0.214285714285714,0.192982456140351,0.833333333333333,0.117647058823529,57,2.85,6,51,5,6,0.5,3.5,2,0.45,-0.05,0
0.3,0.263157894736842,1,0.225806451612903,0.263157894736842,0.166666666666667,31,1.55,19,12,5,2,0.5,3.5,2.5,0.05,-0.45,0
0.5,0.473684210526316,1,0.354838709677419,0.473684210526316,0.166666666666667,31,1.55,19,12,9,2,0.5,3.5,2.5,0.05,-0.4,0
0.5,0.473684210526316,1,0.354838709677419,0.473684210526316,0.166666666666667,31,1.55,19,12,9,2,0.5,3.5,2.5,0.05,-0.35,0
0.55,0.526315789473684,1,0.387096774193548,0.526315789473684,0.166666666666667,31,1.55,19,12,10,2,0.5,3.5,2.5,0.05,-0.3,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.05,-0.25,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.05,-0.2,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.05,-0.15,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.05,-0.1,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.05,-0.05,0
0.3,0.263157894736842,1,0.225806451612903,0.263157894736842,0.166666666666667,31,1.55,19,12,5,2,0.5,3.5,2.5,0.1,-0.45,0
0.5,0.473684210526316,1,0.354838709677419,0.473684210526316,0.166666666666667,31,1.55,19,12,9,2,0.5,3.5,2.5,0.1,-0.4,0
0.5,0.473684210526316,1,0.354838709677419,0.473684210526316,0.166666666666667,31,1.55,19,12,9,2,0.5,3.5,2.5,0.1,-0.35,0
0.55,0.526315789473684,1,0.387096774193548,0.526315789473684,0.166666666666667,31,1.55,19,12,10,2,0.5,3.5,2.5,0.1,-0.3,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.1,-0.25,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.1,-0.2,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.1,-0.15,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.1,-0.1,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.1,-0.05,0
0.3,0.263157894736842,1,0.225806451612903,0.263157894736842,0.166666666666667,31,1.55,19,12,5,2,0.5,3.5,2.5,0.15,-0.45,0
0.5,0.473684210526316,1,0.354838709677419,0.473684210526316,0.166666666666667,31,1.55,19,12,9,2,0.5,3.5,2.5,0.15,-0.4,0
0.5,0.473684210526316,1,0.354838709677419,0.473684210526316,0.166666666666667,31,1.55,19,12,9,2,0.5,3.5,2.5,0.15,-0.35,0
0.55,0.526315789473684,1,0.387096774193548,0.526315789473684,0.166666666666667,31,1.55,19,12,10,2,0.5,3.5,2.5,0.15,-0.3,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.15,-0.25,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.15,-0.2,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.15,-0.15,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.15,-0.1,0
0.7,0.684210526315789,1,0.483870967741935,0.684210526315789,0.166666666666667,31,1.55,19,12,13,2,0.5,3.5,2.5,0.15,-0.05,0
0.3,0.263157894736842,1,0.212121212121212,0.263157894736842,0.142857142857143,33,1.65,19,14,5,2,0.5,3.5,2.5,0.2,-0.45,0
0.5,0.473684210526316,1,0.333333333333333,0.473684210526316,0.142857142857143,33,1.65,19,14,9,2,0.5,3.5,2.5,0.2,-0.4,0
0.5,0.473684210526316,1,0.333333333333333,0.473684210526316,0.142857142857143,33,1.65,19,14,9,2,0.5,3.5,2.5,0.2,-0.35,0
0.55,0.526315789473684,1,0.363636363636364,0.526315789473684,0.142857142857143,33,1.65,19,14,10,2,0.5,3.5,2.5,0.2,-0.3,0
0.7,0.684210526315789,1,0.454545454545455,0.684210526315789,0.142857142857143,33,1.65,19,14,13,2,0.5,3.5,2.5,0.2,-0.25,0
0.7,0.684210526315789,1,0.454545454545455,0.684210526315789,0.142857142857143,33,1.65,19,14,13,2,0.5,3.5,2.5,0.2,-0.2,0
0.7,0.684210526315789,1,0.454545454545455,0.684210526315789,0.142857142857143,33,1.65,19,14,13,2,0.5,3.5,2.5,0.2,-0.15,0
0.7,0.684210526315789,1,0.454545454545455,0.684210526315789,0.142857142857143,33,1.65,19,14,13,2,0.5,3.5,2.5,0.2,-0.1,0
0.7,0.684210526315789,1,0.454545454545455,0.684210526315789,0.142857142857143,33,1.65,19,14,13,2,0.5,3.5,2.5,0.2,-0.05,0
0.3,0.263157894736842,1,0.205882352941176,0.263157894736842,0.133333333333333,34,1.7,19,15,5,2,0.5,3.5,2.5,0.25,-0.45,0
0.5,0.473684210526316,1,0.323529411764706,0.473684210526316,0.133333333333333,34,1.7,19,15,9,2,0.5,3.5,2.5,0.25,-0.4,0
0.5,0.473684210526316,1,0.323529411764706,0.473684210526316,0.133333333333333,34,1.7,19,15,9,2,0.5,3.5,2.5,0.25,-0.35,0
0.55,0.526315789473684,1,0.352941176470588,0.526315789473684,0.133333333333333,34,1.7,19,15,10,2,0.5,3.5,2.5,0.25,-0.3,0
0.7,0.684210526315789,1,0.441176470588235,0.684210526315789,0.133333333333333,34,1.7,19,15,13,2,0.5,3.5,2.5,0.25,-0.25,0
0.7,0.684210526315789,1,0.441176470588235,0.684210526315789,0.133333333333333,34,1.7,19,15,13,2,0.5,3.5,2.5,0.25,-0.2,0
0.7,0.684210526315789,1,0.441176470588235,0.684210526315789,0.133333333333333,34,1.7,19,15,13,2,0.5,3.5,2.5,0.25,-0.15,0
0.7,0.684210526315789,1,0.441176470588235,0.684210526315789,0.133333333333333,34,1.7,19,15,13,2,0.5,3.5,2.5,0.25,-0.1,0
0.7,0.684210526315789,1,0.441176470588235,0.684210526315789,0.133333333333333,34,1.7,19,15,13,2,0.5,3.5,2.5,0.25,-0.05,0
0.35,0.277777777777778,1,0.222222222222222,0.277777777777778,0.166666666666667,36,1.8,18,18,5,3,0.5,3.5,2.5,0.3,-0.45,0
0.55,0.5,1,0.333333333333333,0.5,0.166666666666667,36,1.8,18,18,9,3,0.5,3.5,2.5,0.3,-0.4,0
0.55,0.5,1,0.333333333333333,0.5,0.166666666666667,36,1.8,18,18,9,3,0.5,3.5,2.5,0.3,-0.35,0
0.6,0.555555555555556,1,0.361111111111111,0.555555555555556,0.166666666666667,36,1.8,18,18,10,3,0.5,3.5,2.5,0.3,-0.3,0
0.75,0.722222222222222,1,0.444444444444444,0.722222222222222,0.166666666666667,36,1.8,18,18,13,3,0.5,3.5,2.5,0.3,-0.25,0
0.75,0.722222222222222,1,0.444444444444444,0.722222222222222,0.166666666666667,36,1.8,18,18,13,3,0.5,3.5,2.5,0.3,-0.2,0
0.75,0.722222222222222,1,0.444444444444444,0.722222222222222,0.166666666666667,36,1.8,18,18,13,3,0.5,3.5,2.5,0.3,-0.15,0
0.75,0.722222222222222,1,0.444444444444444,0.722222222222222,0.166666666666667,36,1.8,18,18,13,3,0.5,3.5,2.5,0.3,-0.1,0
0.75,0.722222222222222,1,0.444444444444444,0.722222222222222,0.166666666666667,36,1.8,18,18,13,3,0.5,3.5,2.5,0.3,-0.05,0
0.5,0.375,1,0.35,0.375,0.333333333333333,40,2,16,24,6,8,0.5,3.5,2.5,0.35,-0.45,0
0.7,0.625,1,0.45,0.625,0.333333333333333,40,2,16,24,10,8,0.5,3.5,2.5,0.35,-0.4,0
0.7,0.625,1,0.45,0.625,0.333333333333333,40,2,16,24,10,8,0.5,3.5,2.5,0.35,-0.35,0
0.75,0.6875,1,0.475,0.6875,0.333333333333333,40,2,16,24,11,8,0.5,3.5,2.5,0.35,-0.3,0
0.8,0.8125,0.75,0.45,0.8125,0.208333333333333,40,2,16,24,13,5,0.5,3.5,2.5,0.35,-0.25,0
0.8,0.8125,0.75,0.45,0.8125,0.208333333333333,40,2,16,24,13,5,0.5,3.5,2.5,0.35,-0.2,0
0.8,0.8125,0.75,0.45,0.8125,0.208333333333333,40,2,16,24,13,5,0.5,3.5,2.5,0.35,-0.15,0
0.8,0.8125,0.75,0.45,0.8125,0.208333333333333,40,2,16,24,13,5,0.5,3.5,2.5,0.35,-0.1,0
0.8,0.8125,0.75,0.45,0.8125,0.208333333333333,40,2,16,24,13,5,0.5,3.5,2.5,0.35,-0.05,0
0.65,0.461538461538462,1,0.51063829787234,0.461538461538462,0.529411764705882,47,2.35,13,34,6,18,0.5,3.5,2.5,0.4,-0.45,0
0.75,0.692307692307692,0.857142857142857,0.48936170212766,0.692307692307692,0.411764705882353,47,2.35,13,34,9,14,0.5,3.5,2.5,0.4,-0.4,0
0.75,0.692307692307692,0.857142857142857,0.48936170212766,0.692307692307692,0.411764705882353,47,2.35,13,34,9,14,0.5,3.5,2.5,0.4,-0.35,0
0.7,0.692307692307692,0.714285714285714,0.425531914893617,0.692307692307692,0.323529411764706,47,2.35,13,34,9,11,0.5,3.5,2.5,0.4,-0.3,0
0.7,0.769230769230769,0.571428571428571,0.382978723404255,0.769230769230769,0.235294117647059,47,2.35,13,34,10,8,0.5,3.5,2.5,0.4,-0.25,0
0.7,0.769230769230769,0.571428571428571,0.382978723404255,0.769230769230769,0.235294117647059,47,2.35,13,34,10,8,0.5,3.5,2.5,0.4,-0.2,0
0.7,0.769230769230769,0.571428571428571,0.382978723404255,0.769230769230769,0.235294117647059,47,2.35,13,34,10,8,0.5,3.5,2.5,0.4,-0.15,0
0.65,0.769230769230769,0.428571428571429,0.319148936170213,0.769230769230769,0.147058823529412,47,2.35,13,34,10,5,0.5,3.5,2.5,0.4,-0.1,0
0.65,0.769230769230769,0.428571428571429,0.319148936170213,0.769230769230769,0.147058823529412,47,2.35,13,34,10,5,0.5,3.5,2.5,0.4,-0.05,0
0.75,0.333333333333333,0.928571428571429,0.719298245614035,0.333333333333333,0.764705882352941,57,2.85,6,51,2,39,0.5,3.5,2.5,0.45,-0.45,0
0.7,0.666666666666667,0.714285714285714,0.508771929824561,0.666666666666667,0.490196078431373,57,2.85,6,51,4,25,0.5,3.5,2.5,0.45,-0.4,0
0.7,0.666666666666667,0.714285714285714,0.508771929824561,0.666666666666667,0.490196078431373,57,2.85,6,51,4,25,0.5,3.5,2.5,0.45,-0.35,0
0.65,0.666666666666667,0.642857142857143,0.456140350877193,0.666666666666667,0.431372549019608,57,2.85,6,51,4,22,0.5,3.5,2.5,0.45,-0.3,0
0.65,0.833333333333333,0.571428571428571,0.421052631578947,0.833333333333333,0.372549019607843,57,2.85,6,51,5,19,0.5,3.5,2.5,0.45,-0.25,0
0.65,0.833333333333333,0.571428571428571,0.421052631578947,0.833333333333333,0.372549019607843,57,2.85,6,51,5,19,0.5,3.5,2.5,0.45,-0.2,0
